placement,team_name,country_code,score
3369,quinn,US,79761.84
3370,Transition,US,79677.53
3371,Starbitrage,AU,79668.56
3372,Code Slashers,PL,79594.19
3373,ZenkoLab,FR,79560.36
3374,PURESIGMA,AU,79525.63
3375,Meridian,GB,79524.56
3376,berbertthemighty,US,79500.81
3377,PotentiallyMMTL,GB,79496
3378,FiachMney,FR,79494.75
3379,ZK Shaw,DK,79484.44
3380,Quantum Alpha,DE,79480.92
3381,Exp,US,79451.58
3382,rithik,IN,79450.13
3383,Ctrl Alt Del-ta,US,79432.69
3384,Coastal,GB,79429.69
3385,Frogs,MX,79392
3386,raichu,IN,79367.69
3387,Thames River Trading,GB,79363
3387,Perenne,GB,79363
3387,Sinner,IN,79363
3387,Scalp,NL,79363
3387,awmlet,CA,79363
3387,Tarush,AU,79363
3388,Black Bulls,IN,79354
3388,Hyperion,IN,79354
3388,beans123,US,79354
3389,Alpha Axiom,IN,79348
3390,coca cola cherry,GB,79343
3391,Indon,ID,79330
3392,Meatball Trader,US,79294
3393,luck_lack,IN,79281
3394,Sagehens47,US,79255
3394,Practice_coder,IN,79255
3394,Mars Market Makers,AU,79255
3394,1280912864,AF,79255
3394,2902672310,AF,79255
3394,voidMaster,IN,79255
3395,Buy Low Cry High,IN,79231.44
3396,WWW,US,79189
3397,Code_Monks,IN,79173.44
3398,Noideaaboutteamname,GB,79117.31
3399,Honeyy,IN,79115
3400,Tradurrs,IN,79104.88
3401,FrankfurtSaints,DE,79087
3402,prosperity04_team,US,79084.56
3403,Parisian Arbitrage,FR,79008.69
3404,Tectonic Traders,IN,78996.44
3405,TUM,DE,78976.75
3406,Pussieboies,IN,78973
3407,Fake Analysis,IN,78957.97
3408,JumpingTraders,IN,78927.47
3409,acdhemtos,IN,78916
3410,Alpha_warrior,IN,78901
3411,Hail Not Merry,IN,78882
3412,AlgoRhythms,IN,78866.58
3413,WQC,CA,78860.98
3414,ChouQuant143,GB,78857.5
3415,WaitImGoated,US,78823.64
3416,Alpha Rays,GB,78757.44
3417,ETrading,FR,78755.78
3418,StatArb Desk,DE,78741.69
3419,paa,US,78711.64
3420,CalTrading,US,78708.44
3421,Dev-engers,IN,78660.75
3422,Kont,IN,78658.44
3423,Sagittarius10X,DE,78642
3424,To the Moon,GB,78576.75
3425,oakvale,IN,78565
3426,Geoffrey and Viktor,US,78562.16
3427,Fortunate Folk,US,78553
3428,SignalSeekers,IN,78537.94
3429,UKJai,GB,78496.61
3430,Swish,DE,78496.38
3431,QIN,AU,78483
3432,AlphaSpace,FR,78462.82
3433,Wuhaan Trading,AU,78416.44
3434,yy mb we 15,NL,78378.94
3435,Crazy Poor Asians,GB,78363.13
3435,T0999,IN,78363.13
3436,ctrl0x63,AU,78320.89
3437,maryland_uiuc,US,78277.28
3438,One Hundred One,IT,78275.69
3439,HSSC,GB,78253.02
3440,Magalhaes Mission,PT,78194.06
3441,money_nice,IN,78186
3442,The Prophet of Profit,US,78183.13
3443,Shriharsh Shetye,IN,78148.25
3444,sudo rm -rf,IN,78048.16
3445,Margin_Call,US,77988.97
3446,FC Arb,US,77961.04
3447,Prometheus_unburnt,IN,77944.06
3448,UM,AU,77934.88
3449,Ballers GT,US,77845.44
3450,Leslie Bagholders,DK,77793.63
3451,WODEDAODUN,CN,77745.13
3452,Entangled_999,IN,77741.13
3453,Golemites,MY,77651.75
3454,MK-Trading,CA,77573.69
3455,no_one_comes_to_save_yo,IN,77470.44
3456,KTV Finance,IN,77462.44
3457,CNL,RO,77461.56
3458,Schroedingers Alpha,DE,77446.95
3459,ATA Capital,GB,77413.83
3460,Binence,FR,77339.44
3461,destitution,IN,77334
3462,NAF,IN,77287.55
3463,Soul Power,US,77283.97
3464,Kalligaridis,GR,77246.81
3465,Cheval de Troie,FR,77235
3466,SharpeShooter,US,77201.44
3467,steady,US,77195.44
3468,000000000000000000000,AU,77186.67
3469,Hubble Warriors,BG,77156.81
3470,HEPtoQuant,CN,77151
3471,NotARobot,IN,77146.88
3472,Broherent Brohomology,US,77122.25
3473,MiracleDog,GB,77103.88
3474,ReadMyProf_com,US,77076.2
3475,The Burrowers,GB,77075.94
3476,LLKS2710,IN,77070.81
3477,APlace,IN,77068.5
3478,GlobalTraders,IN,77038.44
3479,IMCooked2026,GB,77013.19
3480,SHC Quants,AU,76986.44
3481,Phantasmagoriacs,US,76957
3482,Cardiff Maths,GB,76934.61
3483,Capybara Capytal,HK,76828.81
3484,The Red Herring,IN,76824.58
3485,JRR,US,76820.34
3486,Frosty Alpha,US,76741.31
3487,TeamTry,MX,76736
3488,Crystalline,US,76689.38
3489,waveshiggle,AU,76649.13
3490,LTCM98,NL,76634.81
3491,lowkeylowkeylowkey,US,76613.66
3492,ARJUNA1,IN,76579.59
3493,intergalactic,FR,76540
3494,CERBERUS,GR,76513.41
3495,Victory Lane,US,76491.19
3496,essence,IN,76459.42
3497,SynthiaIsReal,US,76421.56
3497,ExpectoPatronum,IN,76421.56
3498,uiucsolodolo,US,76410.44
3499,Opportunity,US,76376.44
3500,MM trader,US,76306.88
3501,Band of the hawk,IN,76283.44
3502,Overfit and Underpaid,AU,76266.56
3503,Hunterz,IN,76257.13
3504,London_Trading,US,76203.06
3505,Rocky Hard,US,76085.56
3506,lululand,US,76053.94
3506,porkchop,US,76053.94
3507,jellycat,US,75926.5
3508,TraderFc,US,75785
3509,Phi Phi,US,75778.5
3510,Vivenry-Ricarter,US,75758
3511,JSR,US,75658.44
3512,Bulut,TR,75648.69
3513,Leviathan-alpha,CN,75623.53
3514,heyheyhey,US,75591.31
3515,ToBeChanged,US,75569
3516,ycxsm,US,75377.44
3517,Mission JS,GB,75374.69
3518,Unordered_Map,IN,75340.38
3519,ECN,FR,75287.44
3520,ND Quant,US,75253.05
3521,Avatarice,IN,75186.56
3522,TraderWoes,US,75185.06
3523,Cache Money,US,75056.81
3524,LHDCCD,HK,74905.59
3525,Binary Bombers,IN,74887.06
3526,CHICKENBOY10,US,74795.91
3527,TT Franchise,IN,74786
3528,IC3MAN,IT,74753.69
3529,Winnerrr,IN,74733.29
3530,ExtraterrestrialTraders,IE,74554.13
3531,The Maverick,IN,74418.81
3532,Agentic,US,74406.38
3533,AMP,IN,74352.44
3534,Maverick,HK,74339.69
3535,Team Rizin,HK,74316.56
3536,Triple A,US,74250.25
3537,Bin,VN,74231.5
3538,You Eye You See,US,74066.94
3539,Pearl Market,US,74022.69
3540,longhorn,US,73951.06
3541,Baker Street,CH,73907.06
3542,Quantum Quotes,IN,73866.31
3543,Data Seeker,HK,73850.19
3544,NA,US,73832.5
3545,Trading Ninja,US,73784.56
3546,LeSu,IN,73748.42
3547,larp larp larp sahur,AU,73644.77
3548,DartGoblin,IN,73591.53
3549,JemmyJemmy,US,73573.56
3550,Huangpu River Trading,GB,73485.69
3551,jOne,GB,73442.44
3552,Rrohil,US,73262.44
3553,BhattMonger,IN,73248.69
3554,Not saints make pots,PL,73141.13
3555,Diamond,GB,73138.97
3556,itdepends,VN,73084.75
3557,TreknTrade,GB,73083.03
3558,Earth,US,73027.25
3559,mathi,IN,72896.44
3560,Poneglyph,AQ,72841.22
3561,Meo,SG,72767.19
3562,Hawk,GB,72679.22
3563,idekman,GB,72579
3564,black,NL,72538.31
3565,sorry wilson,AU,72531.53
3566,Sharpe Shootaz,IE,72450.63
3567,Atreides for Prosperity,DE,72348.19
3568,KCQuant,US,72294.97
3569,Land of Rich 2,IN,72230.19
3570,Team Sansi,GB,72206.56
3571,Fml,IN,72163.06
3572,alpha miner,CN,71825.69
3573,Skibidi Tentafruit,FR,71766.38
3574,Manifold,DE,71357.69
3575,CloudCityTraders,PL,71346.28
3576,kuchh bhi,IN,71333.44
3577,Here for the experience,NZ,71260.72
3578,novice,AU,71121.88
3579,Halfmoon,IN,71105.67
3580,HKU Traders,HK,70912.22
3581,TAK,TR,70762.09
3582,XYZ123,IN,70727.69
3583,TLN INVESTMENT,DE,70682.69
3584,Risk Trading,IN,70663.28
3585,Stochastick Daddies,GB,70622.25
3586,teendegens,PL,70609.69
3587,Sweet Sambhar,IN,70596.88
3588,Morgan Sachs,HK,70552.39
3589,SamwiseSquad,IT,70542
3590,dubaichocolate,US,70532.56
3591,BLACKPINK,IN,70509.01
3592,SkyLab,GB,70478.44
3593,Royal Banana Consortium,CA,70337.34
3594,Flip,US,70312.44
3595,Prosperity Dealers,IN,70298.66
3596,AxeCap,IN,70298.38
3597,Lisan_al_gaib,IN,70251.69
3598,Zeta,IT,70154.38
3599,Knistiks,NL,70144
3600,PopplioTrading,GB,70006.38
3601,walmart fpga,US,69864.22
3602,G34 Capital,IE,69847.44
3603,UW Meow Meow -_-,CA,69738.13
3604,Zuidas Gang,NL,69680.84
3605,Heehee,IN,69647.28
3606,Omm-Nom,US,69633.19
3607,Faaaah,IN,69566.69
3608,SCAM 1992,IN,69443
3609,OSMOSIS,KR,69438.69
3610,Lerm,US,69367.64
3611,Kai Lin,US,69327.75
3612,1599thegoat,US,69260.53
3613,Ironhill,US,69215.53
3614,Value Vision Capital,PT,69201.75
3615,CYC,US,69185.06
3616,Llydras,GB,69149.44
3617,d1jimsimonsglazer,US,69056.44
3618,Palaiseau Paladins,FR,68961.08
3619,WuDiJi,NL,68908.22
3620,Blobers,US,68902.03
3621,RockStocks,CN,68828.5
3622,Kyo,US,68791.75
3622,potatos,US,68791.75
3622,Pancake House,CA,68791.75
3622,mcmarketmakers,GB,68791.75
3623,arbitrator06,US,68772.47
3624,exchange,US,68698.75
3625,Sunrisers,IN,68667.58
3626,lolll,US,68639.78
3627,dmc trading,US,68636.13
3628,Wavy,IN,68469.75
3629,Ghost Boy,IN,68461.34
3630,Oldies,AU,68456.69
3631,pair trade,IN,68354.28
3632,AlphaTwo,IN,68326.28
3633,Akane,US,68259.36
3634,Parashurama,IN,68253.91
3635,Team_0148,IT,68191.31
3636,Solo Overfitter,NL,68042.58
3637,soloTrading,GB,68017.03
3638,Cosmic Money Maker,FR,67983.54
3639,Charging Camel,GB,67945.28
3640,rebeccq,NZ,67903.31
3641,HJH,AU,67874.28
3642,magga,IN,67760.44
3643,ConquestX,GB,67655.44
3644,Matrix,IN,67640.47
3645,InfiniteVoid,GB,67610.19
3646,DTU_Quant_Lab,DK,67584.97
3647,Chelsea,HK,67541.84
3648,GoldenGopher,US,67506.69
3649,six seven,US,67407.88
3650,Epsilon_Gamma,IN,67396.81
3651,Eminence,IN,67386.28
3652,Bodhan,IN,67331.75
3653,breaking bids,IN,67303.97
3654,Algo Warfare,AU,67209
3655,Just Here To Have Fun,US,67174.28
3656,Psyduck,IN,67110.53
3657,JanisPride,IN,67055.31
3658,Gaussian Gang,GB,67041.28
3659,The Kings Gambit,GB,67014.78
3660,NoobPlayers,IN,66995.28
3661,Latent Alpha,HK,66980
3662,Team Boring,US,66975.69
3663,Dark_Horse18,IN,66937.53
3664,Rug Pull Capital 67 Inc,US,66716.45
3665,hey,IN,66707.22
3666,I Like HotPot,US,66674.88
3667,fu-apes,CN,66650.35
3668,Vibecoding Pod,IT,66626.28
3669,sekai technologies,AU,66574.44
3670,Leveraged to the Moon,NZ,66437.75
3671,chroat,US,66362.28
3672,Pudo,US,66350.91
3673,CodeNameElephant,US,66308.28
3674,Eagles Of Carthage,TN,66302.75
3675,powerpuff girls,IN,66238.28
3676,Taey,NL,66232.22
3677,Quant Vision,IN,66212.36
3678,QuantFlex,TH,66204.97
3679,money_machine,IN,66148.38
3680,Velo Trading,GB,66113.69
3681,getitdone,AU,66105.53
3682,Effortless Quant,CH,66077.27
3683,Booming bulls,US,66038.28
3684,IITMaangal,IN,66021.28
3685,Team Black Beard,NL,65985.44
3686,Elite Gamblers,IN,65884.28
3687,Ethen,GB,65857.28
3688,VidiVici,IN,65834.28
3689,Team Infinity,IN,65792.88
3690,latency_lords,IN,65782.28
3691,Spy,IN,65751.47
3692,argmax-entropy,US,65732.53
3693,AlphaStar,US,65724.53
3694,Epic Furry,US,65712.28
3695,4096,IN,65708.3
3696,flux,NL,65565.28
3697,Gaussian traders,IN,65562.38
3698,SoloLeveling,RO,65558.69
3699,Night Managers,IN,65539.28
3700,ATREDZ,IN,65538.42
3701,Noobs,NL,65513.89
3702,AbsoluteMinima,CH,65437.81
3703,KamaMale,NL,65412.59
3704,little j big energy,CN,65385.28
3705,magnolia bakery,US,65367.56
3706,Samasthiti,US,65362.34
3707,Telescope,AU,65301.75
3708,Kryon,IN,65293.94
3709,Minimax,GB,65285.28
3709,Neezy,US,65285.28
3710,Fraser,AU,65283.81
3711,The Imperium,IN,65276.28
3712,SHIVANGMRAVAL,US,65251.53
3713,javaforge532,US,65167.89
3714,Graewatch,GB,65124.75
3715,Neural Ninja,IN,65072.28
3716,theduve,AU,65053.75
3717,CEO of IMC,IT,64986.94
3718,Trex Traders,IN,64981.28
3719,Legendary,IN,64942.1
3720,Solo Nomad,HU,64910.38
3721,John GC,US,64861.28
3722,KTO,US,64855.59
3723,Bggohey,GB,64821.28
3724,Monte Carlo Mafia,IN,64745.44
3725,KinVyaksha,IN,64741.92
3726,Potuzhna team,UA,64699.28
3727,Bm,IE,64667.94
3728,Marlbros,IN,64631.89
3729,PorkyQuants67,AU,64576.17
3730,DeltaForceV,GB,64534.28
3731,Vynapse Labs,IN,64530.38
3732,REALM OF IMPERION,IN,64521.75
3733,demolitionimc,IN,64506.81
3734,Real-Time Returns,US,64422.28
3735,Pickaxe,TN,64395.69
3736,Money Hackers,IN,64360.28
3737,Lag Gaye Brokers,IN,64327.28
3738,Iron n Ink,IN,64310.14
3739,Salt_Pepper,AU,64284.63
3740,KanavC,IN,64276.63
3741,CAPT,SG,64226.84
3742,QuantNinja,IN,64226.28
3743,Phoenix4,IN,64074.28
3744,DevAnchor,IN,64031.98
3745,Ankhbayar,US,63948.59
3746,to lam,VN,63892.84
3747,Nomads in Quant,IN,63886.72
3748,Yajik,IN,63788.69
3749,Team Kevin,NZ,63765
3750,AU Mathematics,US,63742.69
3751,Nirmala tai traders,IN,63572.2
3752,CorkCity,IE,63517.69
3753,Cicada 3301,IN,63502.84
3754,Beta generator,US,63450.69
3755,Team Invincible,IN,63425.53
3756,cosmicx,GB,63398.31
3757,0dte_SPX,DE,63367.45
3758,Alice,FR,63364.05
3759,Horizon Traders,IN,63311.28
3760,hehe i love poker,IN,63289.28
3761,Soraro,GB,63285.28
3762,Wonderhoy,US,63237.39
3763,Honey,IN,63222.69
3764,Black Swan Ops,IN,63217.25
3765,Vishu,IN,63215.81
3766,lemon tea,GB,63177.77
3767,BearAutomata,IN,63167
3768,Tri Alphas,US,63126.41
3769,Nihdaws,IN,63063.28
3770,PanYueYing,TW,62797.25
3771,Code Conqueror,IN,62787.28
3772,Shrimp Arbitrage,GB,62746
3773,GodavariGang,IN,62736.69
3774,IE University,ES,62733.69
3775,Hactivators,IN,62672.06
3776,mega mannetjes,NL,62667.69
3777,Wagamama,GB,62631.11
3778,goon1527,US,62598.69
3779,bl0ck,US,62575.28
3780,Evoke,IN,62560.38
3781,RLisOverrated,FR,62540.16
3782,Darth_Vader,IN,62488.5
3783,strlix,IN,62381.91
3784,busd,US,62343.38
3785,Orbit Optimizers,IN,62340.28
3786,UniversalGamblers,IN,62305.92
3787,The Invisible Hand,GB,62294.81
3788,tax haven,NZ,62279.94
3789,Croissant Capital,FR,62250.03
3790,Inflection,US,62125.28
3791,Ashley solo,US,61968.16
3792,FishBuns,AU,61965.94
3793,matteo,US,61741.28
3794,Noise Traders Inc,GB,61705.44
3795,Rising_5tars,US,61672.75
3796,Decepticons,IN,61643.28
3797,bink,AU,61548.44
3798,ATOMIC CHARGER,IN,61548.38
3799,Magpie Trading,IN,61402.5
3800,ProspTraders,IN,61402.28
3801,Mupps,US,61395.28
3802,astroBOTs,IN,61366.75
3803,Wowo,CA,61327.44
3804,jeanjean,FR,61319.69
3805,Techie_traders,IN,61312.22
3806,The flying chariot,IN,61234.36
3807,TradJa,NL,61223.38
3808,Adverse,PL,61210.88
3809,its_prajil,IN,61102.94
3810,Grrrrr,AU,61090.5
3811,Real Racers,IN,61027.16
3812,Claude,GB,60966.75
3813,Forever Young,CN,60962
3814,I am a QT,IN,60941
3815,GT,IN,60892.88
3816,Orediggers,US,60876.31
3817,EmmaKingdom,US,60876
3818,Quarks,IN,60871.11
3819,Koeri,DE,60801.41
3820,Team_ Cosmos,IN,60790
3821,Oozma Kappa,US,60665.53
3822,prosperity404,IN,60527.44
3823,Chaos Alpha,IN,60496.38
3824,include_alpha,IN,60486.69
3825,We Byte,IN,60476.13
3826,TheLastWun,US,60419.28
3827,Quantaflare,IN,60372.92
3828,HeltauGods,NL,60200.06
3829,S-I-G-M-A,DE,60179.28
3830,Factor6Trading,US,60176.74
3831,Live Long and Profit,BE,60011.45
3832,HJB Horizon,GB,59958.97
3833,causalityReversal,IN,59808.28
3834,Prosperity 5,IN,59761.38
3835,valkyries,US,59719.75
3836,arasaka,US,59672.58
3837,Team12342,US,59667.28
3838,PnL Pirates,IN,59639.44
3839,Cosmic Carry,IT,59626.28
3840,BananaTapioca,IN,59554.31
3841,WuHan,AU,59363.28
3842,Vex,IN,59292.28
3843,Eigen,CH,59283.95
3844,Evimeria3,FR,59209.03
3845,AMGOBOT,IN,59175.28
3846,Team Bras Casse,FR,59114.69
3847,Raikes School,US,59113.97
3848,Aspiring Researchers,FR,59057.69
3849,Riviere,SE,59048.28
3850,Jayhawkiee,US,59017.28
3851,Third Eye,IN,59008.45
3852,Upper_Moon_1,IN,58935.28
3853,Team Crouton,FR,58902.28
3854,Beavers,US,58879.03
3855,Where is Alpha,CN,58877.13
3856,Deep Space Derivatives,GB,58866.78
3857,quanTico,IN,58804.69
3858,Team Traders,IN,58743
3859,QuantSense,AU,58704.28
3860,AN007,IN,58686.28
3861,Thomas Mills,GB,58660.42
3862,Qui va aux rattrapages,FR,58590.29
3863,Fat Tail,CZ,58588.28
3864,The code endeavour,IN,58585.56
3865,Snake_Lemma,AQ,58570.53
3866,Pani Puri,IN,58469.28
3867,Bytecrushers,IN,58443.41
3868,Masada,MX,58419
3869,Bazzy,US,58403.28
3870,CODERZ,IN,58390.28
3871,RiskNeutral,CA,58383.28
3872,TaemZ,IN,58332.94
3873,Intestellar,DE,58319.28
3874,KTH ICT,SE,58288.22
3875,Tycho,IN,58251.22
3876,BAJA,AU,58207.41
3877,100Meters,GB,58100.03
3878,Megatron,IN,58037.78
3879,Starlord,IN,57949.28
3880,Rocket_Launcher,IN,57934.28
3881,IC_quant,AU,57930.16
3882,Get me out,PL,57789.53
3883,Ctrl_Alt_Win,IN,57769.28
3884,ZWX,ES,57709.44
3885,Zhacks,IN,57696.42
3886,Bhuvaneshwari Warriors,IN,57666.28
3887,WOWS,IN,57609.28
3888,eating assets,US,57580.06
3889,offbyonealpha,US,57502.28
3890,ArbHunters,IN,57492.88
3891,Astronomical,IN,57456.22
3892,KINGS,GB,57433.28
3893,BlackWhale Capital,HK,57407.28
3894,nirvana,US,57357
3895,ChemCanBQuant2,GB,57355.28
3896,VP123,US,57312.28
3897,Event_Horizon,IN,57294.53
3898,Nth Team,IN,57277.11
3899,Akasuki,IN,57261.28
3900,KnightoftheUniverse,IN,57225.55
3901,Sweden_Spread,SE,57194.28
3901,SWEDEN_SPREAD_v1,SE,57194.28
3902,DAX,IN,57183.53
3903,Paperinik,IT,57182.39
3904,StillTrieing,IN,57131.28
3905,Freya,AU,57130.44
3906,pros-parity,IN,57127.54
3907,Helion,IN,57044.86
3908,Aeronode,IN,56977.14
3909,getwellpaidjob,PL,56966
3910,WeTheDevz,IN,56933.28
3911,PeakProsperity,IN,56900.63
3912,NutellaPazza,IT,56868.28
3913,Techzz,IN,56862.28
3914,Team Metabyte,IN,56860.59
3915,NoobQuant,IN,56855.84
3916,AmateurIL,US,56850.56
3917,Timepass4761,IN,56850.44
3918,QUANT_TRADER_A,IN,56816.5
3919,aabx,CN,56711.86
3920,XYZ01,IN,56708.28
3921,ctrl freaks,IN,56681.28
3922,AAG,US,56588.81
3923,Alpha_Team,IN,56569.31
3924,trade,IN,56496.16
3925,Code Divas,IN,56487.28
3926,Waggler is my Goat,US,56466.28
3927,Algo Heroes,DE,56451.03
3928,SaChak,US,56429.28
3929,UOtter,CA,56403.05
3930,BadTrader,AT,56399.28
3931,QUADS,US,56386.28
3932,Gooner,PT,56342.92
3933,Felix,NL,56327.75
3934,Devmat3z,IN,56326.28
3935,SoloAllTheWay,HK,56261.88
3936,Kernel3,IN,56223.28
3937,Eagles Finance AHS,US,56183.53
3938,Sudo Forge,IN,56153.28
3939,Brandons Backers,AU,56151.88
3940,S00shgoat,US,56098.28
3941,MelbourneBagels,AU,56060.28
3942,HowdyHo,US,56055.91
3943,PokerFace,IN,56024.28
3944,betas finding alpha,GB,56010.28
3945,Google Shallowmind,US,55999.06
3946,Scrutari,AU,55992.56
3947,ChinBo,US,55957.69
3948,Tech Warriors,IN,55918.34
3949,Rana,US,55898.13
3950,Trading course in bio,IE,55841.28
3951,Void_gems,GB,55815.31
3952,MathNoles,US,55705.58
3953,QuantCoders,US,55658.58
3954,ScriptStorm,IN,55578.84
3955,Organising Subcommittee,GB,55532.75
3956,TTTT,CN,55531.42
3957,JPG,GB,55507.34
3958,Puneet Prakash,IN,55489.47
3959,Ashia Agarwal,US,55380.28
3960,All_in_crypto,FR,55342.94
3961,PALAZHI,IN,55335.28
3962,Event Horizon Traders,IN,55321.44
3963,axiom4,AU,55317.16
3964,DeBorg,IN,55234.28
3965,Haad,US,55192.28
3966,bigballers,US,55178.69
3967,langfeiqian,GB,55149.47
3968,celsius,US,55093.55
3969,The Society,IN,55091.78
3970,whatwilluhaveafter500yr,IN,55077.78
3971,OMOD,CY,55076.28
3972,SparkTribe,IN,55034.19
3973,mathsaurus,US,55022.94
3974,Gravity Glitch,IN,54975.28
3975,Cute Eggs 416,US,54963.76
3976,Arthion,IN,54935.28
3977,Imperial Troopers,GB,54926.22
3978,Nordic Edge,FI,54882.69
3979,996,AU,54864.5
3980,AIHACKER,IN,54848.72
3981,Children of the Noise,CA,54792.56
3982,RoadToQuant,AE,54686.28
3983,Standard Deviants,US,54522.28
3984,TXPandas,US,54514.94
3985,Markov gang,IN,54501.28
3986,CRS,FR,54352.28
3987,QuantumLeap,CO,54232.59
3988,Terrible_Macro_Model,US,54065.22
3989,The Overflows,IN,54040.81
3990,Random walker,CN,54039.94
3991,WUTIS Algo Trading,AT,54029.28
3992,Director,IN,54013.53
3993,Jola and crew,GB,53970.88
3994,ncgytrades,SG,53969.81
3995,Thetafy,IN,53923.28
3996,HFT Warriors,CA,53752.69
3997,The_Neutron_Star,IN,53676.75
3998,90210,GB,53611.22
3999,Neural Grid,IN,53554.25
4000,photography,AU,53518.75
4001,cheatadel,US,53492.31
4002,DeepAlpha,US,53477.77
4003,Take Five Goes To Space,AU,53450.67
4004,trad2win,IN,53405
4005,Pi Pi potato,JP,53353.31
4006,1ce,FR,53277.53
4007,purple,GB,53225.72
4008,Team ChAmBeR,IN,53172.28
4009,Mango,US,53136.44
4010,Hail_marq,IN,53042.53
4011,BetaTrader,NZ,52932.34
4012,Bulls and Bears,IT,52865.75
4013,LMU Tigers,DE,52827.88
4014,ArchAngel,IN,52701.08
4015,Kakerou,US,52673.5
4016,maxout,IN,52658.25
4017,Notin_to_it_but_to_doit,US,52625.47
4018,Glimmer,US,52622.28
4019,FeatherSparkSpread,FR,52613.06
4020,ORCA,GB,52519.11
4021,GemZ,CH,52496.94
4022,AlgoPathFinders,IN,52476.56
4023,frequentflyers,DE,52433.53
4024,Apollo X,FR,52404.5
4025,DinoS26,AU,52393.47
4026,eugenio2,CA,52331.86
4027,Vector Alpha,IN,52316.28
4028,NotRedFox,AU,52272.08
4029,trading123,US,52255.69
4030,Horizon_404,IN,52208.23
4031,Green FX,AU,52162.09
4032,DeeDevelopment,ES,52159.31
4033,Perpetual,IN,52138.97
4034,Toto Keno,DE,52093.28
4035,Divyesh Jayswal,DE,52009.86
4036,YueStrategy,CA,52000.19
4037,Maruts,IN,51796.24
4038,Cryptonite,US,51770.53
4039,Reddy,GB,51724.41
4040,BDFTC,IN,51705.94
4041,uptik,NL,51700.56
4042,Sea Urchins,DE,51677.44
4043,QuantDevelopers,IN,51669.06
4044,Fkn around,US,51642.58
4045,UConn Thunderaas,US,51565.44
4046,TT4,FR,51505.56
4047,BrownRock,US,51483.44
4048,ShortDragon,IN,51434.44
4049,AI,AU,51397.45
4050,The Spread,GB,51319.19
4051,Manta,GB,51293.88
4052,StochasticSolo,AU,51277
4053,Team Unicorns,IN,51230.84
4054,Duck_Cat_NPC,IN,51162.45
4055,Graduation 2007,IN,51142.5
4056,Trade warriors,US,51092.28
4057,chapsquad,CA,51044.44
4058,snake_case,AU,50965.69
4059,oblivion,IN,50934.64
4060,Dimbles,AU,50932.13
4061,Gamma Capital,CA,50914.59
4062,Hacker Squad,IN,50801.86
4063,DK27,IN,50769.69
4064,Moon Money,US,50761.53
4065,Z-Axis Alpha,NP,50750.28
4066,quantlarper,SG,50740.25
4067,Harika,IN,50665.31
4068,Stochastic Syndicate,IN,50648.28
4069,Script 81,US,50611.94
4070,Northstar,US,50554.56
4071,Mathbois,IN,50548.75
4072,Bearly Losing,IN,50513
4073,Space Exchange,DE,50443.08
4074,Buy_First_Think_Later,IN,50392.13
4075,Char522,US,50368.13
4076,Pull Fiction,RO,50348.64
4077,Zypher,IN,50335.25
4078,QAKE,FR,50292.56
4079,Marx,IN,50240.28
4080,kelly_criterionites,RO,50224.38
4081,MIFFI,IN,50172.28
4082,CarpaDiem,IN,50165.89
4083,ABN Data Trainees,NL,50060.44
4084,314159,PL,49886.75
4085,Psamathe,US,49869.69
4086,Algerie,FR,49802.42
4087,TP Titans,IE,49734.99
4088,Team Vortex,IN,49715.53
4089,Oops We Did It Again,US,49647.44
4090,SKOOBIE-DOO,IN,49552.22
4091,Transformers,IN,49523
4092,Moonlight,US,49421.19
4093,Sirf Study,IN,49410
4094,Strictly Orthogonal,IE,49366.3
4095,KMAS,IN,49302.28
4096,Alpenpat,DE,49297.81
4097,SoloHanSolo,IN,49190.94
4098,Amethyst Lagoon,US,49164.72
4099,Trading_engine,IN,49128
4100,Gopher,IN,49125.31
4101,LarTech,DE,49118.66
4102,invincible47,IN,49057.28
4103,NU-team,US,49042
4104,classics,US,49023.67
4105,AZTR,NL,48959.56
4106,QuantX,AE,48841.19
4107,Team-Nova,IN,48820.31
4108,ICBC,GB,48769
4109,Ditrader517,FR,48767
4110,Parallax,IN,48719.19
4111,Austin,US,48525.41
4112,ocean,IN,48520.69
4113,HotWater,US,48433.69
4114,j_for_fun,US,48379.81
4115,Vecna_,IN,48378.28
4116,Liquidity Galaxy,GB,48269.86
4117,Axelerator,US,48241.66
4118,EmilioRunninSolos,US,48198.78
4119,7sigma,IN,48067.2
4120,Project Male Hairy,CA,48006.39
4121,alpha_traders,IN,47975.11
4122,PHM,KR,47898
4123,NK Trading,DE,47777.91
4124,claudia,HK,47746.06
4125,KENT,DE,47717.53
4126,whaandre,CA,47538.56
4127,QUARCC,CA,47509.61
4128,Accretion,US,47446.69
4129,Cortana,FR,46888.16
4130,BDF_trader,PL,46883.25
4131,Gargantua Capital,IN,46696
4132,PnLMaker,FR,46689.06
4133,Vu,DE,46658.44
4134,plai,US,46636.75
4135,beanlover67,AU,46594.53
4136,Veritech,CA,46515.13
4137,Origin,US,46514.5
4138,Neutrino,IN,46245.09
4139,paradogma,IN,46228.44
4140,Maynooth,IE,46151.28
4141,No Pain No Quant,DE,46107.53
4142,hocdog9,CA,46019.94
4143,Kuna,GB,45983.3
4144,Aswathama,IN,45968.53
4145,TEAMGEN,IN,45860.44
4146,ByteBroker,IN,45833.41
4147,LINUX HACKER,IN,45718.75
