placement,team_name,country_code,score
2947,Land of Rich 2,IN,157663.19
2948,Parisian Arbitrage,FR,157646.69
2949,MWin,US,157623.06
2950,Dark Side of the Chart,IN,157488.69
2951,Practice_coder,IN,157453
2952,Jelly Jelly Jelly Cat,AU,157397.9
2953,ExpectoPatronum,IN,157380.06
2954,ProsperityGospel,US,157315.13
2955,KTV Finance,IN,157194.44
2956,placeholder67,US,157172.59
2957,Croissant Capital,FR,157165.31
2958,Fortunate Folk,US,157159
2959,TMQ,GB,157098.44
2960,NightFury,IN,157062.72
2961,UW fobs,IN,157058.69
2962,CAPT,SG,156998.79
2963,Telescope,AU,156964.13
2964,HSSC,GB,156923.36
2965,ZenkoLab,FR,156859.74
2966,Habibi,IN,156756.44
2967,AAAAaaAAAA,US,156732.72
2968,Hans solo,GB,156655.6
2969,TT Franchise,IN,156580.31
2970,variance,US,156492.56
2971,silvercube227,US,156431.12
2972,PotentiallyMMTL,GB,156410
2973,Binence,FR,156319.44
2974,JSR,US,156291.82
2975,Kont,IN,156285.53
2976,Mission JS,GB,156209.69
2977,Graewatch,GB,156160.72
2978,FireworksnMarshmellows,AU,156157.81
2979,The Last Viltrumite,IN,156151.44
2980,Lightning_Mavericks,IN,156123.5
2981,AstroQuant,PL,156123.44
2982,sudo rm -rf,IN,156070.79
2983,Nancy Pelosi,AU,156043.19
2984,NoobPlayers,IN,156040.77
2985,steady,US,156022.44
2986,ND Quant,US,155953.86
2987,Algo Heroes,DE,155856.03
2988,JemmyJemmy,US,155842.07
2989,Kryon,IN,155744.38
2990,goon1527,US,155668.69
2991,Leaky Blinders,IN,155554.08
2992,Gaussian traders,IN,155552.1
2993,PSPSPS,IN,155501.44
2994,Factor6Trading,US,155455.93
2995,LLKS2710,IN,155446.81
2996,Quant Quant,IN,155373.94
2997,CosmicTrader,IN,155359.28
2998,Binary Bombers,IN,155301.06
2999,Intestellar,DE,155277.41
3000,ToBeChanged,US,155247.31
3001,Starbitrage,AU,155199.56
3002,Samasthiti,US,155113.03
3003,Basars,KZ,155007.75
3004,RakshitRankaGoat,IN,154988.44
3005,Prometheus_unburnt,IN,154882
3006,pure alpha,CA,154865.94
3007,Black Swan Ops,IN,154845.66
3008,The Quantisors,GB,154755.94
3009,Real Racers,IN,154579.88
3010,RockStocks,CN,154557.91
3011,Hubble Warriors,BG,154553.31
3012,G34 Capital,IE,154524.38
3013,Mystic Fund,US,154485.81
3014,teamfila,GB,154485.32
3015,ycxsm,US,154476.57
3016,Gaussian Gang,GB,154451.91
3017,OrangeArmy,US,154449.06
3018,breaking bids,IN,154439.97
3019,Directionless,IN,154432
3020,black,NL,154373.31
3021,Shrimp Arbitrage,GB,154338
3022,000000000000000000000,AU,154220.67
3023,ConquestX,GB,154115.57
3024,BK rules,NL,154092.57
3025,fu-apes,CN,154022.35
3026,Long 6 Short 7,FR,153987.26
3027,TradeHive,IN,153980.73
3028,Just Here To Have Fun,US,153975.78
3029,demolitionimc,IN,153955.97
3030,Magalhaes Mission,PT,153831.09
3031,JumpingTraders,IN,153765.97
3032,LTCM98,NL,153635.06
3033,Adverse,PL,153619.76
3034,Statistical Noise,US,153467.61
3035,Zeta,IT,153416.76
3036,ExtraterrestrialTraders,IE,153353.13
3037,QuantCoders,US,153265.58
3038,CorkCity,IE,153181.64
3039,The_Neutron_Star,IN,153102.66
3040,Viltrum Empire,IN,153088.43
3041,Bricked-up Boyz,IN,152959.41
3042,J0k3rB0y5,IN,152522.07
3043,DTU_Quant_Lab,DK,152473.47
3044,Captain Rhinoceros,US,152456.44
3045,Gamma IQT,US,152147.19
3046,Meow Meow -_-,CA,151998.13
3047,idekman,GB,151940
3048,Elite Gamblers,IN,151901.78
3049,PopplioTrading,GB,151880.69
3050,PorkyQuants67,AU,151871.14
3051,TEAM LUMEN,IN,151844.68
3052,Vivenry-Ricarter,US,151833
3053,cosmicx,GB,151813.31
3054,Maverick,HK,151790.69
3055,getitdone,AU,151761.53
3056,Transition,US,151716.89
3057,London_Trading,US,151702.06
3058,TUM,DE,151681.75
3059,CYC,US,151539.12
3060,HJH,AU,151520.28
3061,vrao27,US,151498.57
3062,Okay Claude,DE,151432.44
3063,jeanjean,FR,151368.79
3064,Kakerou,US,151086.96
3065,pros-parity,IN,151085.1
3066,Opportunity,US,151071.82
3067,CNL,RO,150954.44
3068,MathNoles,US,150832.5
3069,Pikachu,IN,150822.56
3070,Team Black Beard,NL,150803.75
3071,MoonWater,DE,150803.64
3072,pair trade,IN,150676.08
3073,Knistiks,NL,150667.34
3074,walmart fpga,US,150641.22
3075,ARJUNA1,IN,150594.22
3076,SkyLab,GB,150529.94
3077,IMCooked2026,GB,150512.19
3078,Children of the Noise,CA,150508.56
3079,Cute Eggs 416,US,150499.76
3080,NotARobot,IN,150394.44
3081,SPADE,IN,150319.35
3082,ucmsoc,US,150300.63
3083,Quant Rats,ES,150080
3084,Simon E,NL,150048.25
3085,GoldenGopher,US,149945.57
3086,Dev-engers,IN,149810.5
3087,DanL,GB,149770.66
3088,mc,SG,149723.84
3089,Ankhbayar,US,149496.97
3090,Sharpe Shootaz,IE,149477.63
3091,Fml,IN,149465.06
3092,Quantaflare,IN,149375.8
3093,221-B,IN,149266.9
3094,Bigger Picture,IN,149196.16
3095,Part III,GB,149146.44
3096,Qui va aux rattrapages,FR,149047.29
3097,Neural Ninja,IN,149014.78
3098,Cornell Capital,US,148800
3099,Solo Nomad,HU,148745.19
3100,Northeastern Quants,US,148636.34
3101,SharpeShooter,US,148557.38
3102,Three-Man Market Crash,HK,148507.75
3103,Strictly Orthogonal,IE,148467.14
3104,VidiVici,IN,148414.78
3105,QuantCommando,NL,148412.77
3106,Dream Seekers,CN,148411.63
3107,Sweet Sambhar,IN,148361.88
3108,QTKing,AU,148329.18
3109,To the Moon,GB,148306.56
3110,100Meters,GB,148091.22
3111,Pardalote,AU,148054.81
3112,Code Slashers,PL,147961.69
3113,HAIL,US,147934.78
3114,Marlbros,IN,147627.66
3115,impossible,US,147601.44
3116,AMP,IN,147535.85
3117,OSMOSIS,KR,147483.86
3118,AI,AU,147481.51
3119,SWEDEN_SPREAD_v1,SE,147471.16
3120,Prosperity Dealers,IN,147464.54
3121,SamwiseSquad,IT,147342
3122,watermelonjuice,AU,147127.19
3123,Script 81,US,147022.89
3124,Bm,IE,147017.32
3125,Charging Camel,GB,147002.28
3126,SoloLeveling,RO,146865.16
3127,flux,NL,146695.28
3128,Miracle Sort,CH,146649.43
3129,NA,US,146628
3130,TreknTrade,GB,146614.41
3131,Nomads in Quant,IN,146607.47
3132,4096,IN,146588.61
3133,lululand,US,146519.44
3134,LarTech,DE,146417.6
3135,Vibecoding Pod,IT,146389.09
3136,Iowa State Rogue Trader,US,146350.86
3137,FindTheGap,RO,146347.81
3138,nemo,IN,146281.69
3139,Sigma Surge,US,146254.5
3140,Pancake House,CA,146238.73
3141,IC3MAN,IT,146165.07
3142,The Kings Gambit,GB,146064.84
3143,Trex Traders,IN,145907.28
3144,AxeCap,IN,145903.68
3145,Alpha_warrior,IN,145783.16
3146,jOne,GB,145725.44
3147,the maker of markets,GB,145584.72
3148,zz,CN,145450.22
3149,Booming bulls,US,145441.84
3150,DebugThughs,IN,145387.61
3151,Parashurama,IN,145323.96
3152,0dte_SPX,DE,145139.26
3153,TheBigDiper,IN,145076.94
3154,Pickaxe,TN,144711.46
3155,SochaNhi,IN,144374.07
3156,BhattMonger,IN,144238.69
3157,maxout,IN,144237.98
3158,little j big energy,CN,144220.78
3159,PyTrader,IN,144196.81
3160,Void_gems,GB,144175.5
3161,Algo Warfare,AU,144132
3162,Bggohey,GB,143965.28
3163,Money Hackers,IN,143880.28
3164,REALM OF IMPERION,IN,143822.75
3165,dubaichocolate,US,143593.06
3166,opopteam,AU,143462.88
3167,Jamyni,AU,143377.21
3168,QUADS,US,143331.56
3169,S-I-G-M-A,DE,143319.28
3170,woyaowanyunyuanshen,AU,143226.06
3171,The Overflows,IN,143115.34
3172,Beeler Boiz,US,143090.19
3173,Trading_engine,IN,143048.41
3174,Lisan_al_gaib,IN,142752.53
3175,Fat Tail,CZ,142659.69
3176,Paperinik,IT,142642.01
3177,quantnovice,US,142601.85
3178,Heisenburgers,IN,142460.88
3179,Z-Axis Alpha,NP,142190.53
3180,Liquidity Galaxy,GB,142108.48
3181,S00shgoat,US,142089.61
3182,Live Long and Profit,BE,142050.14
3183,Psamathe,US,142030.64
3184,Beavers,US,142023.31
3185,GT,IN,141966.24
3186,Maynooth,IE,141930.28
3187,Prosperity 5,IN,141918.22
3188,Forever Young,CN,141883.94
3189,KS,FR,141836.65
3190,BraveMartien,FR,141753.47
3191,Perity the platypus,TR,141571.38
3192,dackaits,IN,141478.44
3193,WaitImGoated,US,141424.55
3194,HeltauGods,NL,141412.94
3195,Sagittarius10X,DE,141293.92
3196,Potuzhna team,UA,141229.28
3197,argmax-entropy,US,141184.26
3198,Houston We Have No PNL,FR,141025.93
3199,Duck_Cat_NPC,IN,140837.78
3200,808s and Arb,US,140763.06
3201,xcapital,AU,140694.68
3202,Connoisseurs,IN,140605.79
3203,Lemonn,IN,140506.75
3204,Kawiarnia Szkocka,PL,140407.49
3205,TraderAssemble,IN,140402.54
3206,Quarks,IN,140345.11
3207,Graduation 2007,IN,140268.47
3208,I am a QT,IN,140200.75
3209,Sixth Form Quants,GB,140162.44
3210,Phi Phi,US,140138.13
3211,The Society,IN,139889.78
3212,ADA_delta,IN,139677.07
3213,lanceball,US,139500.39
3214,AAG,US,139390.97
3215,Alpha_Team,IN,139114.62
3216,Snake_Lemma,AQ,139048.53
3217,kelly_criterionites,RO,138903.38
3218,Tritons,US,138779.97
3219,IE University,ES,138455.91
3220,The Invisible Hand,GB,138324.81
3221,Aspiring Researchers,FR,138276.69
3222,Team Invincible,IN,138204.53
3223,Heehee,IN,138198.48
3224,Grrrrr,AU,137939.44
3225,Zuidas Gang,NL,137917.05
3226,Horizon_404,IN,137893.23
3227,RiskNeutral,CA,137860.34
3228,bink,AU,137832.69
3229,Amethyst Lagoon,US,137731.72
3230,The flying chariot,IN,137676.36
3231,whaandre,CA,137563.1
3232,TheDivineMind,IN,137534.24
3233,TeamPro,CY,137522.69
3234,Spy,IN,137362.66
3235,Where is Alpha,CN,137352.38
3236,classics,US,137330.58
3237,Kancorp Fund Management,IN,137020.44
3238,Cezanne,FR,136992.64
3239,potatos,US,136944.22
3240,MelbourneBagels,AU,136845.28
3241,HowdyHo,US,136801.35
3242,UniversalGamblers,IN,136617.54
3243,rockyrockrock,US,136529.53
3244,GemZ,CH,136267.88
3245,HVSM,IN,136183.44
3246,NutellaPazza,IT,136072.28
3247,Team_0148,IT,135933.36
3248,Moonbase,CA,135865.85
3249,Horus,FR,135853.96
3250,ncgytrades,SG,135840.81
3251,soloTrading,GB,135806.08
3252,Rana,US,135611.57
3253,QUANT_TRADER_A,IN,135605.14
3254,sorry wilson,AU,135540.53
3255,Pani Puri,IN,135203.59
3256,mathsaurus,US,135033.94
3257,kuchh bhi,IN,134886.63
3258,AlgoPathFinders,IN,134851.94
3259,Nordic Edge,FI,134722.69
3260,VP123,US,134702.16
3261,Falcons,IN,134669.77
3262,Freya,AU,134632.44
3263,Chile alpha,CL,134624.48
3264,Sapphicoders,IN,134550.85
3265,Stochastick Daddies,GB,134509.63
3266,Triple A,US,134396.94
3267,Kenno,AU,134157.61
3268,DinoS26,AU,134147.47
3269,Mango,US,134106.44
3270,Flamme,IN,134062.44
3271,purple,GB,133758.72
3272,040Trades,DE,133535.99
3273,uptik,NL,133485.06
3274,John Street Capital,GB,133213.95
3275,Cryptonite,US,133171.53
3276,Silent Bid,GB,133168.81
3277,v1True,GB,132971.97
3278,Nihdaws,IN,132762.44
3279,ChemCanBQuant2,GB,132709.28
3280,The Spread,GB,132690.19
3281,Vynapse Labs,IN,132685.38
3282,Arthion,IN,132583.41
3283,Organising Subcommittee,GB,132510.75
3284,Expected Value,US,132509.68
3285,BDF_trader,PL,132449.19
3286,Two Factor,AU,132442.76
3287,Power Rangers SPD,US,132141.13
3288,Nandighosha,IN,132108.82
3289,chapsquad,CA,131899.82
3290,Bin,VN,131880.5
3291,QuantumLeap,CO,131726.64
3292,Nth Team,IN,131636.8
3293,One Sigma,GB,131538.53
3294,ATREDZ,IN,131513.78
3295,Effortless Quant,CH,131465.11
3296,AU Mathematics,US,131374.19
3297,SHC Quants,AU,131314.44
3298,georgeshang,US,131290.54
3299,DK27,IN,131243.13
3300,idkyettbh,US,130466.19
3301,NOBA,IN,130123
3302,ouffuo,CN,130063.52
3303,Cosmic Money Maker,FR,129995.24
3304,Oops We Did It Again,US,129943.07
3305,BadTrader,AT,129917.28
3306,CatEXpress,US,129912.13
3307,Quant7274,GB,129800.7
3308,SKOOBIE-DOO,IN,129699.72
3309,Danube Dynamics,RO,129639.63
3310,Parallax,IN,129552.19
3311,Cicada 3301,IN,129400.84
3312,Transformers,IN,129364
3313,Huangpu River Trading,GB,129335.91
3314,Gargantua Capital,IN,129309
3315,Quantum Knights,IN,129032.08
3316,Quant Vision,IN,129020.36
3317,yy mb we 15,NL,128843.75
3318,Wonderhoy,US,128584.64
3319,InfiniteVoid,GB,128425
3320,Artemis,IN,128293.96
3321,Joomo,KR,128258.95
3322,C69,GB,128165.63
3323,Harika,IN,128035.97
3324,Team_Falcons,US,127811.16
3325,fradangolo,IT,127583.63
3326,KnightoftheUniverse,IN,127469.13
3327,Pineapple Pineapple,US,127406.54
3328,Vulkan Traders,GB,127276.7
3329,Flc Lognang,FR,127267.44
3330,3 sigma,US,127229.68
3331,Iota,IN,127033.3
3332,BananaTapioca,IN,126995.25
3333,Meridian,GB,126938.44
3334,Risk Trading,IN,126820.61
3335,Kyros,IN,126766.85
3336,Twaders,IN,126539.65
3337,Rising_5tars,US,126521.34
3338,Mark-Killian,FR,126474.69
3339,cheatadel,US,126070.31
3340,Rho,US,125952.97
3341,Enigma000,IN,125952.02
3342,Quanticide,IN,125868.06
3343,magga,IN,125714.57
3344,The_Funded_Trader,IN,125679.08
3345,Faaaah,IN,125670.85
3346,QuantSense,AU,125668.31
3347,IMCPaglus,IN,125602.76
3348,RLisOverrated,FR,125513.66
3349,SUMOON,CN,125508.41
3350,HERO X,IN,125467.64
3351,DartGoblin,IN,125436.43
3352,BearAutomata,IN,125185.84
3353,Aswathama,IN,125054.53
3354,HotWater,US,124683.73
3355,InsaTrade,FR,124635.6
3356,DeltaForceV,GB,124564.66
3357,Bcn,ES,124378.15
3358,BLACKPINK,IN,124317.32
3359,mega mannetjes,NL,124218.82
3360,You Eye You See,US,124175.19
3361,arbitrator06,US,124150
3362,RubiX_Syndicate,IN,123991.65
3363,AKhetani,GB,123976.92
3364,Ctrl_Alt_Win,IN,123914.41
3365,SuperNova,IN,123807.49
3366,paradogma,IN,123699.44
3367,Arcane Squad,GB,123621.44
3368,fight club,IN,123499.38
3369,Vol,IE,123313.13
3370,Profit Pioneers,US,123254.86
3371,Project Male Hairy,CA,122999.12
3372,TradingHeroes,IN,122671.31
3373,WUTIS Algo Trading,AT,122355.66
3374,Pimvdb,NL,122289.01
3375,KW,IN,122282.94
3376,C-128,IN,122249.14
3377,CACHE FLOW,IN,122173.36
3378,Curious Lemons,ES,122166.61
3379,hey,IN,122063.63
3380,MM trader,US,122032.51
3381,Genghis Quants,HK,122009.6
3382,Fait Accompli,AU,121958.5
3383,QuantFlex,TH,121891.69
3384,ZeroG,IN,121733.53
3385,Infinite Horizon,IN,121589.36
3386,Pareto ke Parrot,IN,121585.07
3387,TradeMax,IN,121552.19
3388,Scrutari,AU,121422.62
3389,gol-gappa,CA,121374.69
3390,Prosperitos,IN,121321.72
3391,Pearl Market,US,121308.63
3392,Leo11235,BR,121283.41
3393,Stochastic Stars,IN,121134.5
3394,Legendary,IN,121009.6
3395,AMGOBOT,IN,120956.16
3396,Wrathragers,IN,120866.56
3397,Taey,NL,120832.85
3398,batra98,US,120826.67
3399,DJT,AU,120802.65
3400,Edging n Hedging,CH,120695.44
3401,YueStrategy,CA,120689.32
3402,Upper_Moon_1,IN,120649.38
3403,Advay,GB,120614.63
3404,Ironhill,US,120521.16
3405,East River Trading,US,120512.88
3406,Team Sam,US,120510.27
3407,ProspireMe,IN,120481.36
3408,Mathbois,IN,120446.94
3409,AlphaTwo,IN,120381.48
3410,Zypher,IN,120232.02
3411,1599thegoat,US,120228.16
3412,Felix,NL,120171.7
3413,ocean,IN,120168.5
3414,NWA,IN,120144.74
3415,rosemary,US,120103.05
3416,IITMaangal,IN,119916.34
3417,powerpuff girls,IN,119756.91
3418,Frosty Alpha,US,119744.56
3419,Yakou,HK,119742.14
3420,Trading course in bio,IE,119720.28
3421,DU Market Makers,GB,119540.69
3422,QuarterKelly,HK,119529.38
3423,Shadow Operatives,NL,119417.7
3424,DU Quant,GB,119314.81
3425,DU Trading Desk,GB,119290.69
3426,Quantwood,IN,119187.66
3427,test1,GB,119184.06
3428,OMEGA,GB,119169.69
3429,trading_skill_issue,IN,118926.86
3430,St-Laurent River Tradin,CA,118763.69
3431,Serenity,GB,118663.04
3432,TT4,FR,118647.72
3433,Arepo,GB,118584.59
3434,Kuna,GB,118525.08
3435,Margin_Call,US,118485.89
3436,Ethen,GB,118423.91
3437,XYZ01,IN,118319.53
3438,Azura,GB,118188.59
3439,Team Vortex,IN,118091.66
3440,b1,AU,118084.53
3441,Invincible1949,CN,118028.11
3442,latency_lords,IN,117942.91
3443,money,IN,117886.22
3444,Adhi,IN,117811.19
3445,No Pain No Quant,DE,117657.53
3446,Buy - High Sell - Low,IN,117568.74
3447,Neutrino,IN,117495.47
3448,Domus Traders,GB,117384.38
3449,The Silenceer,IT,117252.82
3450,Chedis,IN,117133.5
3451,WXY,AU,116864.97
3452,bangkokparticipator,TH,116849.44
3453,Aryabhatta,US,116793.38
3454,Tycho,IN,116781.53
3455,Mangoes,US,116563.69
3456,Debug Dynasty,IN,116553.11
3457,Pawn,IN,116471.52
3458,Justified Crashout,IN,116389.25
3459,susour,IN,116336.29
3460,teendegens,PL,116328.69
3461,Glizard Lizards at GT,US,116196.94
3462,Margin Call Me Maybe,GB,116092.03
3463,Alpha Sentinel,IN,116060.05
3464,Real-Time Returns,US,115934.91
3465,jets_psd,IN,115932.75
3466,Yajik,IN,115784.75
3467,KTH ICT,SE,115779.76
3468,Akasuki,IN,115709.61
3469,The Arbitrage,US,115697.11
3470,QuantNinja,IN,115680.78
3471,Equipaken,ES,115619.31
3472,Code Conqueror,IN,115610.91
3473,John Slope,US,115248.03
3474,cybertatar,RU,115238.49
3475,CORNUCOPIA,SG,115133.28
3476,final position 10 at 15,AU,115078.13
3477,aabx,CN,114943.77
3478,Alice,FR,114824.71
3479,eugenio2,CA,114605.94
3480,EDHEC Feng,FR,114505.75
3481,TraderR,GB,114454.25
3482,StochasticProsDescent,NL,114284.51
3483,sew butiful cat,US,114243.42
3484,69laTrick,FR,114234.16
3485,Deep Space Derivatives,GB,114226.28
3486,ProspTraders,IN,114136.28
3487,IMeanCmon,IN,114081.61
3488,fenn,US,114040.44
3489,Phoenix4,IN,113946.91
3490,Horizon Traders,IN,113890.34
3491,Nimastic,SG,113838.89
3492,ENSAE Finance Inv,FR,113783.62
3493,Vector Alpha,IN,113709.84
3494,Director,IN,113701.09
3495,Madness Carl Son,HK,113628.82
3496,Tenet Traders,AU,113547.02
3497,Tri Alphas,US,113525.58
3498,liteheads,IN,113408.95
3499,Team Name exists,IN,113324.3
3500,Berk8,US,113313.81
3501,voLTE,IN,113283.97
3502,woodlawnsugarcookie,US,113192.75
3503,chickenchicken,HK,113153.74
3504,LiteL0,IN,113126.19
3505,Katagiri,IN,113090.96
3506,blackjack back to back,US,112945.84
3507,Infinity Stones,IN,112944.69
3508,brave_Merida,IN,112715.36
3509,Echelon,CN,112564.38
3510,betas finding alpha,GB,112512.87
3511,Prosperity Research,IN,112389.88
3512,Cyclone,HK,112366.31
3513,T Cubed,US,112320.78
3514,Maruts,IN,112170.73
3515,Cosmic Carry,IT,112164.91
3516,Myname,IN,112140.69
3517,LINUX HACKER,IN,111846.75
3518,Space Monkeys,IN,111709.69
3519,Cosmic Latte,IN,111708.69
3520,wiggle,AU,111486.88
3521,langfeiqian,GB,111480.97
3522,Vyora,IN,111479.84
3523,AthenaAlgorithms,DE,111461.4
3524,Team Bras Casse,FR,111296.13
3525,TheBigO,CA,111226.19
3526,IIM Abhilash,IN,111067.06
3527,lingling,SG,111049.58
3528,ADISDELTA,US,110678.92
3529,Bytecrushers,IN,110547.16
3530,CloudCityTraders,PL,110452.2
3531,EVA Unit-01,IN,110313.08
3532,TradeKnights,IN,110215.76
3533,Brandons Backers,AU,110163.88
3534,atreidis,IN,110035.14
3535,Kilonovae,MX,109986.44
3536,Alpha_ro,RO,109909.44
3537,Monaco Methods,DE,109641.91
3538,we need a group name,US,109629.85
3539,Cloud,GB,109534.06
3540,DAX,IN,109508.16
3541,Puneet Prakash,IN,109345
3542,hurricane,GB,109275.56
3543,AnalyticTraders,IN,109226.31
3544,Rocket_Launcher,IN,109218.91
3545,Columbia Trading Desk,US,109214.45
3546,Sirf Study,IN,109200.92
3547,Celestial Coders,IN,109173.01
3548,twice,US,109133.94
3549,Team Rizin,HK,109133.14
3550,OrangeTraders,AU,109105.82
3551,HelioQuant,GB,109080.11
3552,The Motion,GB,109057.72
3553,SCAM 1992,IN,108856.81
3554,sekai technologies,AU,108834.32
3555,BlackWhale Capital,HK,108629.91
3556,Why Not,IT,108487.47
3557,CutieQTs,US,108255.44
3558,Dreamy Orbit,US,108206.59
3559,Feel,IN,108155.12
3560,Keble Kwants,GB,108090.44
3561,Control Room,IN,108042.47
3562,SaChak,US,107796.91
3563,zzzz,AF,107616.77
3564,Quantum Quotes,IN,107589.25
3565,Titans Fc,US,107464.69
3566,ShortDragon,IN,107239.49
3567,ITERATIVE BYTES,IN,107224.56
3568,ChickenEgg,CN,107193.88
3569,DogeChallenger,US,107135.08
3570,LinuX Capital,FR,107084.32
3571,BrainTeam,AU,106769.38
3572,Carbonara,CA,106745.78
3573,88 Pineapple,US,106533.6
3574,riiiiRiiirock_007,IN,106518.24
3575,Luoluo29979,AU,106430.11
3576,Claude Opus 46,AU,106414.57
3577,Latent Alpha,HK,106398
3578,yvss,IN,106265.44
3579,BabaYaga,US,106257.69
3580,DeBorg,IN,106188.91
3581,Aidia Investments,AU,106157.67
3582,ameasa,IN,106103.84
3583,FreePalestine,CY,106082.91
3584,Cosmo_Assasins,IN,106069.03
3585,ImpactX,IN,105946.37
3586,psrbot,AU,105939.31
3587,andyisgoodatpoker,US,105837.93
3588,WeKeepEmOnTheirToes,CA,105702.25
3589,Devmat3z,IN,105525.91
3590,AuStreetBets,AU,105506.38
3591,Stop the Birds,AT,105346.69
3592,Codeconquerer,GB,105308.99
3593,getwellpaidjob,PL,105227.64
3594,ZenMasters,IN,105209.84
3595,GUDG,SE,105136.69
3596,JackOfHearts,AT,105082.69
3597,The Mountain Goats,GB,105076.13
3598,Moon Money,US,104889.16
3599,Stranger,IN,104738.63
3600,Zero Gravity,IN,104735.07
3601,krishthefish,GB,104687.58
3602,Hermelijn,NL,104615.5
3603,Les Sorbonautes,FR,104578.5
3604,parsec,CH,104544.61
3605,GGC Management,CH,104531.88
3606,Veritas Edge,CA,104395.14
3607,Divyesh Jayswal,DE,104378.74
3608,Heteroskedastic Hubris,IN,104326.85
3609,prosperous,IN,104270.6
3610,kai,AU,104126.91
3611,Suited Connectors,US,104066.21
3612,GWills,GB,103965.13
3613,Kebab house,HK,103950.69
3614,Quant Winners,AE,103939.06
3615,GIM,IN,103913.43
3616,she_took_the_kids,GB,103913.05
3617,lazy boys,IN,103883.5
3618,bonk,AU,103867.25
3619,Raven Capital,US,103813.63
3620,ArchAngel,IN,103748.71
3621,curiosus,IN,103743.61
3622,UM,AU,103702.88
3623,crackedexplosion,AU,103691.25
3624,Magno,US,103629.26
3625,ahhhhhhhhhhhhh,AU,103602.25
3626,Stephen OC,IE,103579.28
3627,Tight Techies,IN,103577.94
3628,DOWNFALLER,IN,103564.24
3629,ALSI,IN,103468.4
3630,rwntrds,US,103443.51
3631,Crusoim,US,103263.94
3632,Chambal Ke Daaku,IN,103222.3
3633,PVG,GB,103193.59
3634,Typology,KZ,103163.02
3635,SpaceXplorers,IN,103155.64
3636,Treble Express,HK,103013.08
3637,Beating the Bias,US,102977.66
3638,GarsSurs,BE,102928.85
3639,Sophisticated Sigmas,US,102906.56
3640,PLVS VLTRA,ES,102763
3641,Botzii din Carpatzi,CH,102650.94
3642,Hailmary004,US,102580.44
3643,trader6767,IN,102556.16
3644,giveivf,IN,102441.38
3645,936,US,102376.73
3646,low cortisol traders,GB,102350.31
3647,Rakia SMG,BG,102252.12
3648,Auranex,IN,102183.47
3649,Stock Mesher,IN,102099.9
3650,Cortexx,IN,102086.37
3651,russianjew,GB,101912.45
3652,ABC - Brown,PS,101880.44
3653,I M Cooked,IN,101875.55
3654,MQT,IN,101859.92
3655,The Veggie Patch,AU,101734.81
3656,CarpaDiem,IN,101732.37
3657,WeAreTheAlphas,HK,101701.41
3658,Pull Fiction,RO,101697.8
3659,hsueyboo,US,101697.75
3660,profesor jagus,PL,101679.47
3661,We ran up them digits,GB,101602.78
3662,boysplayedwell,IN,101498.91
3663,NonProsperous,IN,101482.41
3664,MSCF,US,101473.75
3664,mscf-team-w,US,101473.75
3665,Baymax,IN,101449.92
3666,Austin,US,101396.07
3667,Backstube,DE,101299.91
3668,1ntr,IN,101284.44
3669,Emergence,AE,101272.19
3670,Gambling Addicts,IN,101262.56
3671,Stochastic Syndicate,IN,101194.28
3672,GodTrades,US,101048.18
3673,Aryabhata,IN,101034.31
3674,Boba man,US,100872.64
3675,Yuzzination,US,100868.44
3676,The Long Shorts,AU,100813.93
3677,Margin of Terror,US,100719.97
3678,Fermat,IN,100652.33
3679,ringsofsaturn,US,100632.56
3680,Orange Juice Enjoyers,US,100619.22
3681,BKB Hayat ESILV,FR,100591.44
3682,kaching,CA,100572.44
3683,Piggypiginablanket,US,100521.06
3684,MaxingTheCharacterLimit,CH,100513.38
3685,GoodGod,IN,100446.67
3686,Singularity Alpha,DE,100430.67
3687,BangarangaQuants,NL,100353.88
3688,Larp Trading Partners,US,100353.19
3689,2Slow,AU,100344.33
3690,TensorOverflowV3,SG,100257.16
3691,Hugo Hanson,GB,100233.69
3692,qaxz,US,100225.82
3693,PreposterousProsperous,IN,100217.61
3694,hope45,IN,100199.75
3695,CMU MSCF Team 1,US,100180.5
3696,Death Star,IN,100150.35
3697,CrimsonHz,IN,100133.81
3698,Trade_Algo,IN,100132.49
3699,AxxL_Clickity-Clackity,CA,100111.17
3700,Jacks HIGH,IN,100100.53
3701,Kmalek,IR,100100.44
3702,Trade Tarzans,IN,100099.01
3703,Arcadia,IT,100098.23
3704,Prosperous Ppls,IN,100010.16
3704,Larptronauts,US,100010.16
3705,t for trading,IN,99999.44
3706,QuantEdge,IN,99962.49
3707,CopyPasters,UA,99949.52
3708,QRSNTU,SG,99940.19
3709,VU_Amsterdam,NL,99808.16
3710,Mystery Shack LLC,US,99799.5
3711,Illyrian budalla,DE,99708.19
3712,lesBass,FR,99705.31
3713,Australis,AU,99695.69
3714,Eve2026,NL,99686.9
3715,Market_makers,US,99673.11
3716,Point 67,US,99591.33
3717,Geekhaven,IN,99480.81
3718,7sigma,IN,99477.2
3719,resonance,CH,99458.44
3720,GeneralCorn,CN,99450.66
3721,HaiHai,SG,99384.13
3722,Lololol,US,99377.5
3723,prospevent,AU,99351.06
3724,Mates Datos,ES,99344
3725,Trying Not to Come Last,AU,99321
3726,Chunc,US,99318.69
3727,The mice,GB,99269.53
3728,GPT_Gamblers,IN,99250.86
